id,site,nom,version,trad_version,lien_trad,statut,tags,type_moteur,traducteur,relecteur,type_trad,ac,image_url,trad_url,translator_url
9426,F95z,Two Weeks,Ep. 6 Fixed,Ep. 6 Fixed,Traduction,TERMINÉ,"3dcg, animated, exhibitionism, handjob, male protagonist, milf, oral sex, spanking, vaginal sex, voyeurism",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2018/02/80748_banner.jpg,,
97871,F95z,UFO,Ch.4 v0.8.3 Full Version,Ch.4 v0.8,Traduction,EN COURS,"3dcg, adventure, ahegao, animated, big ass, big tits, corruption, creampie, exhibitionism, female domination, futa/trans, graphic violence, harem, humor, kinetic novel, lactation, male protagonist, masturbation, milf, monster girl, oral sex, paranormal, parody, pregnancy, religion, romance, sci-fi, teasing, transformation, vaginal sex, virgin, voyeurism",RenPy,Virusf,,Traduction Automatique,true,https://attachments.f95zone.to/2026/01/5643821_ban.jpg,,
68442,F95z,Ultimate Solution,Final,Final,Traduction,TERMINÉ,"3dcg, animated, big ass, big tits, creampie, handjob, male domination, male protagonist, oral sex, vaginal sex",RenPy,Franky28,,Traduction Humaine,true,https://attachments.f95zone.to/2020/12/953640_951840_92-kn2yywb7.png,,
13526,F95z,Umichan Sentoryu,v1.91 Steam,v1.91 Steam,Traduction,TERMINÉ,"2dcg, adventure, animated, big ass, big tits, male protagonist, mobile game, netorare, teasing, titfuck, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2018/06/127356_119874_1.png,,
17707,F95z,Umichan Splashing Surprise,v0.3 Renpy Remake,v0.3 Renpy Remake,Traduction,TERMINÉ,"2d game, 2dcg, adventure, animated, big tits, creampie, female protagonist, groping, lesbian, mobile game, point & click, puzzle, sex toys, teasing, vaginal sex",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/08/383997_patreon_uss.jpg,,
73047,F95z,Under the Moonlight,v1.0,v1.0,Traduction,TERMINÉ,"3dcg, male protagonist, masturbation, multiple endings, oral sex, paranormal, romance, vaginal sex",RenPy,Franky28,,Traduction Humaine,true,https://attachments.f95zone.to/2021/02/1036136_2.jpg,,
255041,F95z,Under the Same Roof,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, ai cg, big ass, big tits, groping, male protagonist, milf, mobile game, oral sex, rpg, sandbox, teasing, titfuck, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2025/05/4861319_2Fs8yT7.png,,
267593,F95z,Under the Same Roof,Day 7_1 Alpha,Day 7_1 Alpha,Traduction,EN COURS,"3dcg, animated, big ass, big tits, corruption, female protagonist, groping, handjob, romance, virgin, voyeurism",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2025/11/5445532_0145.jpg,,
59040,F95z,Undercover Love,Ep.5e Bug fix,Ep.5e Bug fix,Traduction,ABANDONNÉ,"3dcg, animated, big ass, big tits, group sex, lesbian, male protagonist, masturbation, milf, oral sex, paranormal, pov, titfuck, twins, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2022/01/1628072_banner2UL.png,,
83849,F95z,Unexpected Adventures ReRoostered Edition,Update 5,Intégrée,Intégrée,EN COURS,"3dcg, male protagonist, monster, monster girl, sandbox",RenPy,,,Traduction Humaine,true,https://attachments.f95zone.to/2021/05/1237587_1622125442184.png,,
177966,F95z,Unexpected Consequences,v0.21,Intégrée,Intégrée,EN COURS,"3dcg, anal sex, animated, big ass, big tits, creampie, dating sim, groping, group sex, harem, interracial, lesbian, male protagonist, masturbation, multiple penetration, oral sex, pregnancy, romance, sex toys, teasing, urination, vaginal sex, voyeurism",RenPy,,,À tester,true,https://attachments.f95zone.to/2023/10/3026733_1697218251602.png,,
4300,F95z,Unfaithful Rebirth,v1.3.0.8,Intégrée,Intégrée,EN COURS,"anal sex, animated, cheating, male protagonist, masturbation, real porn, romance, simulator, teasing, vaginal sex, voyeurism",QSP,,,Traduction Humaine,true,https://attachments.f95zone.to/2017/08/25217_fond_5.jpg,,
34919,F95z,Unforeseen Ascent: Origin,Alpha 1.0a,Intégrée,Intégrée,ABANDONNÉ,"3dcg, corruption, dating sim, incest, male protagonist, management, mobile game, point & click, romance, sandbox, school setting, sci-fi, trainer",RenPy,,,Traduction Automatique,true,https://attachments.f95zone.to/2019/08/383457_banniere_final_sd.jpg,,
250405,F95z,Universal Garbage Station,v1.0,v1.0,Traduction,TERMINÉ,"2d game, 2dcg, big tits, censored, creampie, groping, group sex, horror, internal view, japanese game, lesbian, male protagonist, monster girl, oral sex, point & click, rpg, sandbox, spanking, tentacles, vaginal sex",RPGM,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2025/04/4733770_ss-1.jpg,,
171758,F95z,Universe in Cum 2,Final,Intégrée,Intégrée,TERMINÉ,"3d game, 3dcg, anal sex, animated, big ass, big tits, female protagonist, futa/trans, groping, handjob, lesbian, male domination, monster, monster girl, multiple penetration, oral sex, pov, puzzle, rape, romance, sci-fi, sexual harassment, tentacles, titfuck, vaginal sex",Unity,,,Traduction Humaine,true,https://attachments.f95zone.to/2023/08/2887506_ezgif-2-8c0af9b50d.gif,,
154969,F95z,University Days,S2: Ep.6,Intégrée,Intégrée,EN COURS,"3dcg, animated, big ass, big tits, cheating, female domination, lesbian, male domination, male protagonist, milf, oral sex, romance, sandbox, teasing, vaginal sex, voyeurism",RenPy,,,Traduction Humaine,true,https://attachments.f95zone.to/2025/07/5064714_dfsff.png,,
65957,F95z,University of Problems,v1.8.0 Extended,v1.8.0 Extended,Traduction,EN COURS,"3dcg, anal sex, animated, bdsm, cheating, corruption, creampie, exhibitionism, female domination, footjob, groping, handjob, humor, interracial, male domination, male protagonist, milf, mobile game, oral sex, pov, pregnancy, romance, sex toys, teasing, titfuck, urination, vaginal sex, voyeurism",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2024/12/4400539_Cover.png,,
153558,F95z,Unknown,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, graphic violence, multiple endings, spanking",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2023/03/2513679_Wd2sJYzWyz.png,,
33424,F95z,Unleashed,v0.7.0b,v0.7.0b,Traduction,EN COURS,"3dcg, animated, exhibitionism, humor, male protagonist, masturbation, milf, oral sex, romance, spanking, stripping, vaginal sex, voyeurism",RenPy,WCKD_FOX,,Traduction Humaine,true,https://attachments.f95zone.to/2022/05/1809405_banner.png,,
75473,F95z,Unravel 2,Final,Intégrée,Intégrée,TERMINÉ,"3dcg, anal sex, big tits, group sex, interracial, lesbian, oral sex, puzzle, vaginal sex",Unreal,,,Traduction Automatique,false,https://attachments.f95zone.to/2021/02/1077142_Main_Menu.jpg,,
72476,F95z,Unrelenting Love,v1.1,v1.1,Traduction,TERMINÉ,"3dcg, animated, creampie, dilf, female protagonist, handjob, kinetic novel, masturbation, oral sex, romance, teasing, vaginal sex, virgin",RenPy,Rory-Mercury91,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2021/01/1026939_banner.png,,
210094,F95z,Unwanted Movie,Final,Final,Traduction,TERMINÉ,"3dcg, creampie, handjob, kinetic novel, male protagonist, milf, vaginal sex",RenPy,Joelurmel,,Traduction Humaine,true,https://attachments.f95zone.to/2024/05/3706569_Arrival29Thumbnail2-topaz-high_fidelity_v2-4x.jpg,,
210417,F95z,Urban Demons: Remake,v0.9.2,v0.9.2,Traduction,EN COURS,"2d game, 2dcg, anal sex, animated, big ass, big tits, cheating, creampie, groping, interracial, male protagonist, milf, teasing, titfuck, vaginal sex, voyeurism",RPGM,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2024/05/3714691_1717181539751.png,,
67634,F95z,Urequited Love,Final,Final,Traduction,TERMINÉ,"3dcg, big ass, big tits, creampie, male domination, male protagonist, milf, oral sex, parody, urination, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2020/11/936403_Screenshot_1.png,,
36400,F95z,V.I.R.T.U.E.S.,v17,v17,Traduction,TERMINÉ,"3dcg, ahegao, anal sex, animated, bdsm, big ass, big tits, corruption, cosplay, creampie, exhibitionism, female domination, footjob, groping, group sex, handjob, harem, interracial, lactation, lesbian, male domination, male protagonist, masturbation, milf, mobile game, multiple endings, multiple penetration, oral sex, pregnancy, romance, sandbox, sex toys, spanking, teasing, titfuck, urination, vaginal sex, virgin, voyeurism",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2019/12/489805_bannerF95.jpg,,
44077,F95z,V.I.R.T.U.E.S. Theodora's Lie,Ch. 3,Ch. 3,Traduction,TERMINÉ,"3dcg, big ass, big tits, creampie, footjob, groping, lactation, male protagonist, mobile game, pregnancy, teasing, vaginal sex, virgin",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2020/04/637602_636773_AJFeWK.png,,
74639,F95z,"Vae Victis - Khan: Conquer, Ravish, Breed",v0.17.3,v0.17.3,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, big ass, big tits, combat, creampie, fantasy, gay, groping, group sex, harem, interracial, lesbian, male domination, male protagonist, management, milf, mobile game, monster girl, oral sex, pregnancy, romance, sex toys, strategy, stripping, titfuck, turn based combat, vaginal sex, virgin",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2025/06/4936920_F95_banner.png,,
243772,F95z,Valenza Family,v0.7 Ch.4 PI,Ch.2 v0.4,Traduction,EN COURS,"3dcg, animated, big ass, big tits, combat, creampie, graphic violence, handjob, harem, male protagonist, milf, oral sex, romance, vaginal sex",RenPy,A7up Red,,Traduction Automatique,true,https://attachments.f95zone.to/2025/11/5447441_PostBanner1_2.png,,
127100,F95z,Valery's first session,Final,Final,Traduction,TERMINÉ,"3dcg, big ass, big tits, kinetic novel, male protagonist, mobile game, teasing",RenPy,andric31,,Traduction Automatique,true,https://attachments.f95zone.to/2022/08/2003575_P0rLlX.gif,,
284355,F95z,Valhalla: Lilith Rising,v3.0.7s,v3.0.7s,Traduction,TERMINÉ,"3dcg, animated, creampie, fantasy, groping, group sex, harem, lesbian, male domination, male protagonist, monster girl, oral sex, romance, titfuck, vaginal sex",RenPy,marcodelamoret,,Traduction Automatique,true,https://attachments.f95zone.to/2026/01/5664005_Cover.jpg,,
29605,F95z,Vampire Lips,v1.1,Intégrée,Intégrée,TERMINÉ,"2d game, 2dcg, animated, dating sim, male protagonist, monster girl, romance, stripping, teasing, vaginal sex",RenPy,,,Traduction Humaine,true,https://attachments.f95zone.to/2019/05/307635_PATREON-BANNIERE3.png,,
142653,F95z,Vampirella- Legacy of Lilith,v1.2.2,v1.2.2,Traduction,ABANDONNÉ,"3dcg, big ass, big tits, female protagonist, graphic violence, monster girl, parody, tentacles, turn based combat",RenPy,Fx_oO7,,Traduction Automatique,true,https://attachments.f95zone.to/2022/12/2297567_1672410012822.png,,
19740,F95z,Vampussy,v1.0,v1.0,Traduction,TERMINÉ,"2dcg, graphic violence, horror, male protagonist, masturbation, paranormal, vaginal sex",RenPy,Envy*,,Traduction Automatique,true,https://attachments.f95zone.to/2018/10/179761_banner.jpg,,
2944,F95z,Vega Hunters,v2.14.6,Intégrée,Intégrée,TERMINÉ,"2dcg, anal sex, animated, big tits, bukkake, group sex, male protagonist, milf, mobile game, oral sex, parody, sci-fi, titfuck, vaginal sex",Flash,,,Traduction Automatique,true,https://attachments.f95zone.to/2017/07/20334_86E55Le.png,,
64576,F95z,Vicky's Investigation,Alpha/Prerelease,Alpha/Prerelease,Traduction,TERMINÉ,"3dcg, adventure, creampie, incest, kinetic novel, loli, male protagonist, masturbation, mobile game, oral sex, teasing, vaginal sex, virgin",RenPy,Franky28,,Traduction Humaine,true,https://attachments.f95zone.to/2021/12/1573362_TAfsrc.jpg,,
48016,F95z,Victoria in Big City,Xmas Special 2.0,Xmas Special 2.0,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, bdsm, big ass, big tits, cheating, corruption, cosplay, creampie, dating sim, dilf, exhibitionism, female domination, female protagonist, groping, group sex, handjob, humor, interracial, lesbian, male domination, masturbation, milf, mobile game, multiple endings, multiple penetration, oral sex, parody, prostitution, romance, sex toys, spanking, stripping, swinging, teasing, titfuck, vaginal sex, voyeurism",RenPy,Franky28,,Traduction Humaine,false,https://attachments.f95zone.to/2023/12/3238889_BANNER_x1c.png,,
48016,F95z,Victoria in Big City,v0.71,v0.71,Traduction,EN COURS,"3dcg, adventure, anal sex, animated, bdsm, big ass, big tits, cheating, corruption, cosplay, creampie, dating sim, dilf, exhibitionism, female domination, female protagonist, groping, group sex, handjob, humor, interracial, lesbian, male domination, masturbation, milf, mobile game, multiple endings, multiple penetration, oral sex, parody, prostitution, romance, sex toys, spanking, stripping, swinging, teasing, titfuck, vaginal sex, voyeurism",RenPy,Frelon71,,Traduction Automatique,true,https://attachments.f95zone.to/2023/12/3238889_BANNER_x1c.png,,
173912,F95z,Violation Nation,Ep.10,Ep.10,Traduction,EN COURS,"3dcg, animated, corruption, creampie, dilf, graphic violence, harem, humor, male domination, male protagonist, masturbation, milf, mobile game, oral sex, romance, vaginal sex, voyeurism",RenPy,Starsnow,,Traduction Automatique,true,https://attachments.f95zone.to/2023/09/2936712_Banner_emp.jpg,,
270358,F95z,Viral Rivalz,v0.4.1,v0.4.1,Traduction,EN COURS,"3dcg, animated, big ass, big tits, corruption, groping, humor, male protagonist, netorare, oral sex, romance, stripping, teasing, titfuck, vaginal sex",RenPy,Jupiterwing,,Traduction Automatique,true,https://attachments.f95zone.to/2025/09/5252552_PatreonBannerV1colorcrank.png,,
15283,LewdCorner,VIRTUAL DAUGHTER,0.6a,0.6a,Traduction,EN COURS,"3dcg, animated, bestiality, incest, loli, shota",RenPy,Nemerof,,Traduction Automatique,false,https://lewdcorner.com/attachments/virtual-daughter-1-png.494934/,,
44490,F95z,Virtuous United Ladies Volleyball Association,v0.7,v0.7,Traduction,TERMINÉ,"3dcg, big ass, big tits, dating sim, exhibitionism, female protagonist, group sex, harem, lesbian, oral sex, sandbox, sex toys, spanking, teasing, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2020/01/543417_543378_img_title.png,,
119065,F95z,Voices In Space,Final,Final,Traduction,TERMINÉ,"3dcg, animated, big ass, big tits, creampie, handjob, male protagonist, oral sex, sci-fi, vaginal sex",RenPy,LeRebel71,,Traduction Humaine,true,https://attachments.f95zone.to/2022/06/1870478_1654249801771.png,,
230789,F95z,Voreocracy,v0.41,v0.41,Traduction,EN COURS,"3dcg, anal sex, animated, big ass, big tits, female domination, female protagonist, groping, group sex, horror, humor, lactation, lesbian, masturbation, milf, multiple endings, oral sex, pregnancy, scat, sex toys, spanking",RenPy,Nemerof,,Traduction Automatique,true,https://attachments.f95zone.to/2024/10/4202741_1730187148694.png,,
9414,F95z,Waifu Academy,v0.13.5,v0.13.5,Traduction,EN COURS,"3dcg, ahegao, anal sex, animated, big ass, big tits, cheating, corruption, creampie, exhibitionism, female domination, footjob, graphic violence, groping, group sex, handjob, harem, male protagonist, masturbation, milf, mobile game, multiple endings, multiple penetration, oral sex, sex toys, teasing, titfuck, vaginal sex, virgin, voyeurism",RenPy,Frelon31,,Traduction Automatique,true,https://attachments.f95zone.to/2018/02/80601_WaifuAcaBan01.png,,
28546,F95z,WaifuHub,Season 10,Season 8 Dec Build,Traduction,EN COURS,"2dcg, ahegao, anal sex, big ass, big tits, male protagonist, mobile game, oral sex, parody, prostitution, titfuck, vaginal sex",RenPy,Pinpin007,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2022/08/2000659_screenshot.1.png,,
6116,F95z,Wands and Witches,v1.0 Public,Intégrée,Intégrée,TERMINÉ,"2dcg, anal sex, animated, big tits, cheating, dating sim, fantasy, female protagonist, gay, groping, group sex, handjob, lesbian, male protagonist, milf, mobile game, oral sex, parody, rpg, vaginal sex, virgin",RenPy,,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2018/12/211295_logotip_nov.png,,
287466,F95z,WANTED: Wild Sluts,v1.0,Intégrée,Intégrée,TERMINÉ,"3dcg, adventure, animated, big ass, big tits, group sex, male domination, male protagonist, masturbation, multiple endings, oral sex, vaginal sex",Unity,,Envy*,Traduction Humaine,true,https://attachments.f95zone.to/2026/02/5746652_header.jpg,,
220432,F95z,War of Mine,Ep.1 v0.1.0,Ep.0.2 v1.0.0,Traduction,EN COURS,"3dcg, dystopian setting, female protagonist, graphic violence, kinetic novel, male protagonist, multiple protagonist, sci-fi",RenPy,Rory-Mercury91,,Traduction Semi-Automatique,true,https://attachments.f95zone.to/2024/08/3949157_8.jpg,,
53212,F95z,Warfu,v0.3.2,Intégrée,Intégrée,ABANDONNÉ,"2dcg, animated, male protagonist, oral sex, rape, vaginal sex",RenPy,Mirrodin,,VO Française,true,https://attachments.f95zone.to/2020/05/684292_Banner_thread.png,,
